SN,Station,StreamType,Customer,Desc_,Status,Lat,Long,LAT,LNG
174217.0,yes,Trash,Philadelphia City of,7725 Germantown/Midnight Kitchen Bakery,In Service,40.0681,-75.1979,40.06810000000007,-75.19789999999995
174218.0,yes,Trash,Philadelphia City of,Se Bleigh/Frankford ave,In Service,40.0377,-75.038,40.03770000000003,-75.03799999999995
174219.0,yes,Trash,Philadelphia City of,Ne Broad/Girard,In Service,39.9716,-75.1593,39.97160000000008,-75.15929999999997
174220.0,no,Trash,Philadelphia City of,1410 Point Breeze Ave,In Service,39.9342904934,-75.1793755093,39.93429049300005,-75.17937550899995
174221.0,no,Trash,Philadelphia City of,Nw 5th/Cambria,In Service,39.995261645,-75.1396341105,39.99526164500003,-75.13963410999997
174222.0,no,Trash,Philadelphia City of,Sw Brighton/Frankford ave,In Service,40.0341,-75.046,40.03410000000008,-75.04599999999994
174223.0,no,Trash,Philadelphia City of,Mid bk Germantown ave bet Chelten/Armat w/s,In Service,40.0352619009,-75.174193583,40.03526190100007,-75.17419358299998
174224.0,no,Trash,Philadelphia City of,Se Abington/Germantown ave,In Service,40.071959767,-75.2015429153,40.07195976700007,-75.20154291499995
174225.0,no,Trash,Philadelphia City of,Sw Wellington/Frankford ave,In Service,40.0359273239,-75.0425517202,40.035927324000056,-75.04255171999995
174226.0,no,Trash,Philadelphia City of,Sw 23rd/Lombard,In Service,39.9464281,-75.1795161,39.94642810000005,-75.17951609999994
174227.0,no,Trash,Philadelphia City of,Nw Bleigh/Frankford ave,In Service,40.0378466077,-75.0379697374,40.03784660800005,-75.03796973699997
174228.0,no,Trash,Philadelphia City of,Nw Tyson/Frankford ave,In Service,40.0337712486,-75.046635627,40.03377124900004,-75.04663562699994
174229.0,no,Trash,Philadelphia City of,Ne 22nd/Point Breeze,In Service,39.9326147924,-75.1812580126,39.93261479200004,-75.18125801299993
1400013.0,no,Trash,Philadelphia City of,8308 Germantown Ave,In Service,40.0743975922,-75.2038494491,40.074397592000025,-75.20384944899996
1400015.0,no,Trash,Philadelphia City of,Nw Earp/Point Breeze,In Service,39.9348656292,-75.1792719892,39.93486562900006,-75.17927198899997
1400016.0,no,Trash,Philadelphia City of,Se 5th/Cambria,In Service,39.9951,-75.1395,39.995100000000036,-75.13949999999994
1400017.0,no,Trash,Philadelphia City of,Ne Frankford//Master,In Service,39.9717,-75.1343,39.971700000000055,-75.13429999999994
1401885.0,no,Trash,Philadelphia City of,Se Drexel Rd/Haverford,In Service,39.978110989,-75.2670180172,39.97811098900007,-75.26701801699994
1401886.0,no,Trash,Philadelphia City of,Se 3rd/Chestnut,In Service,39.9485686694,-75.1459789497,39.94856866900005,-75.14597894999997
1401887.0,yes,Trash,Philadelphia City of,3rd/Church (Between Market and Arch),In Service,39.9506794383,-75.1452103214,39.950679438000066,-75.14521032099998
1401888.0,yes,Trash,Philadelphia City of,7516 City Ave,In Service,39.9797041152,-75.2701899491,39.97970411500006,-75.27018994899998
1401889.0,no,Trash,Philadelphia City of,Sw 56th/Market,In Service,39.9608411174,-75.2330038479,39.96084111700003,-75.23300384799995
1401890.0,no,Trash,Philadelphia City of,"13th & Sansom, NE",In Service,39.9498426248,-75.1619297067,39.94984262500003,-75.16192970699996
1401891.0,no,Trash,Philadelphia City of,Ne Front/Girard,In Service,39.9689644502,-75.1361156858,39.968964450000044,-75.13611568599998
1401892.0,no,Trash,Philadelphia City of,NE 16th/Washington Ave,In Service,39.9382705551,-75.1700104288,39.93827055500003,-75.17001042899994
1401893.0,yes,Trash,Philadelphia City of,Se 3rd/Race,In Service,39.9539220567,-75.1448668175,39.95392205700006,-75.14486681699998
1401894.0,no,Trash,Philadelphia City of,Se 50th/Market,In Service,39.9593847068,-75.2208893393,39.95938470700003,-75.22088933899994
1401895.0,no,Trash,Philadelphia City of,5th Street (Bourse Bldg.),In Service,39.9511535889,-75.148742621,39.95115358900006,-75.14874262099994
1401896.0,yes,Trash,Philadelphia City of,13th and Sansom NE,In Service,39.9498785259,-75.1618614393,39.94987852600008,-75.16186143899995
1401897.0,yes,Trash,Philadelphia City of,SE Grays Ferry & Fitzwaters,In Service,39.9437701468,-75.1819529067,39.943770147000066,-75.18195290699998
1401898.0,yes,Trash,Philadelphia City of,NW 20th/Fitzwaters,In Service,39.942866,-75.17537,39.94286600000004,-75.17536999999999
1401899.0,yes,Trash,Philadelphia City of,Se 3rd/Arch,In Service,39.9520312868,-75.1451689226,39.95203128700007,-75.14516892299997
1401900.0,no,Trash,Philadelphia City of,Germantown & Venango,In Service,40.0075776323,-75.1502240245,40.00757763200005,-75.15022402399995
1401901.0,yes,Trash,Philadelphia City of,SW 13th /Sansom,In Service,39.949814112,-75.161981588,39.94981411200007,-75.16198158799995
1401902.0,no,Trash,Philadelphia City of,Sw Bodine/Market,In Service,39.9500904725,-75.1453131733,39.950090473000046,-75.14531317299998
1401903.0,yes,Trash,Philadelphia City of,Ne 18th/Walnut,In Service,39.9502263862,-75.1706094385,39.950226386000054,-75.17060943899997
1401904.0,yes,Trash,Philadelphia City of,NE 20th & Carpenter,In Service,39.9402852038,-75.1759775337,39.94028520400008,-75.17597753399997
1401905.0,yes,Trash,Philadelphia City of,Se Castor/Aramingo,In Service,39.9945659351,-75.094534654,39.994565935000026,-75.09453465399997
1401906.0,yes,Trash,Philadelphia City of,Sw Sherwood/Haverford ave,In Service,39.9780573111,-75.2669428022,39.97805731100004,-75.26694280199996
1401907.0,no,Trash,Philadelphia City of,Sw 46th/Market,In Service,39.9585684201,-75.214128746,39.95856842000006,-75.21412874599997
1401908.0,no,Trash,Philadelphia City of,Nw 46th/Market,In Service,39.9587802658,-75.2140818928,39.958780266000076,-75.21408189299996
1401909.0,no,Trash,Philadelphia City of,5215 Market,In Service,39.9601865082,-75.2256153915,39.96018650800005,-75.22561539199995
1401910.0,no,Trash,Philadelphia City of,Se Sherwood/Haverford ave,In Service,39.9779671143,-75.266771254,39.97796711400008,-75.26677125399993
1401911.0,no,Trash,Philadelphia City of,Nw Venango/Aramingo,In Service,39.9934768534,-75.0969271845,39.99347685300006,-75.09692718399998
1401912.0,no,Trash,Philadelphia City of,Se 18th/Walnut,In Service,39.95009479,-75.1705611588,39.95009479000004,-75.17056115899999
1401913.0,yes,Trash,Philadelphia City of,Sw Woodbine/Haverford ave,In Service,39.9764009165,-75.264217791,39.976400917000035,-75.26421779099996
1401914.0,no,Trash,Philadelphia City of,NE Germantown & Erie Aves,In Service,40.0093478628,-75.150766297,40.00934786300007,-75.15076629699996
1401915.0,no,Trash,Philadelphia City of,Nw Kensington/Allegheny,In Service,39.9965369863,-75.1134892712,39.99653698600008,-75.11348927099993
1401916.0,no,Trash,Philadelphia City of,35 S 2nd street (between Market/Chestnut),In Service,39.9490251528,-75.1438975555,39.949025153000036,-75.14389755599996
1401917.0,yes,Trash,Philadelphia City of,Se 2nd/Cuthbert (Near Arden),In Service,39.9512295936,-75.1434678135,39.95122959400004,-75.14346781299997
1401918.0,no,Trash,Philadelphia City of,Se Overbrook/Haverford,In Service,39.9788958893,-75.2682785423,39.97889588900006,-75.26827854199996
1401919.0,yes,Trash,Philadelphia City of,7547 Haverford Ave,In Service,39.9783163795,-75.2673906153,39.97831638000008,-75.26739061499995
1401920.0,no,Trash,Philadelphia City of,Se 17th/Sansom,In Service,39.9506459411,-75.1689179041,39.95064594100006,-75.16891790399995
1401921.0,no,Trash,Philadelphia City of,Ne Tioga/Aramingo (Dunkin Donuts),In Service,39.9925768067,-75.098461408,39.992576807000034,-75.09846140799993
1401922.0,no,Trash,Philadelphia City of,Se Front/Girard,In Service,39.9687876662,-75.1361907877,39.968787666000026,-75.13619078799996
1401923.0,yes,Trash,Philadelphia City of,Nw Ontario/Aramingo,In Service,39.9910767025,-75.1015352196,39.99107670300003,-75.10153521999996
1401924.0,yes,Trash,Philadelphia City of,Nw 6th/Lehigh,In Service,39.992449337,-75.1425139881,39.99244933700004,-75.14251398799996
1401925.0,yes,Trash,Philadelphia City of,Se Monument/City Line,In Service,40.0070616344,-75.2133547533,40.007061634000024,-75.21335475299998
1401926.0,no,Trash,Philadelphia City of,5212 Market st.,In Service,39.9599784487,-75.2253490265,39.95997844900006,-75.22534902599995
1401927.0,no,Trash,Philadelphia City of,Sw 18th/Sansom,In Service,39.950835109,-75.1705379583,39.950835109000025,-75.17053795799995
1401928.0,no,Trash,Philadelphia City of,Se 56th/Market,In Service,39.9608485012,-75.2328090761,39.960848501000044,-75.23280907599997
1401929.0,yes,Trash,Philadelphia City of,Sw Overbrook/Haverford ave,In Service,39.9789970097,-75.2683807606,39.97899701000006,-75.26838076099995
1401930.0,no,Trash,Philadelphia City of,Germantown Ave. and W Atlantic St. East Side,In Service,40.0062460898,-75.1498179213,40.00624609000005,-75.14981792099996
1401931.0,yes,Trash,Philadelphia City of,Sw Brockton rd/Haverford ave,In Service,39.9745510304,-75.2603124947,39.97455103000004,-75.26031249499994
1401932.0,no,Trash,Philadelphia City of,Nw 54th/Hazelhurst,In Service,39.9836149782,-75.2312,39.98361497800005,-75.23119999999994
1401933.0,yes,Trash,Philadelphia City of,Ne 17th/Walnut,In Service,39.9499590812,-75.1689840199,39.94995908100003,-75.16898401999998
1401934.0,no,Trash,Philadelphia City of,Se 17th/Walnut,In Service,39.9498973953,-75.1690001131,39.94989739500005,-75.16900011299998
1401935.0,yes,Trash,Philadelphia City of,Nw 63rd/Overbrook,In Service,39.9885232671,-75.2500379583,39.98852326700006,-75.25003795799995
1401936.0,no,Trash,Philadelphia City of,5132 Market st.,In Service,39.9598756539,-75.2246087368,39.95987565400003,-75.22460873699998
1401937.0,yes,Trash,Philadelphia City of,NE 10th/Cherry,In Service,39.9545202597,-75.1559868618,39.95452026000004,-75.15598686199996
1401938.0,no,Trash,Philadelphia City of,3621 Germantown Ave .,In Service,40.0080682452,-75.1504497835,40.00806824500006,-75.15044978299994
1401939.0,no,Trash,Philadelphia City of,Nw Front/Girard,In Service,39.9690055627,-75.1363088049,39.96900556300005,-75.13630880499994
1401940.0,yes,Trash,Philadelphia City of,Nw 54th/Montgomery,In Service,39.9841572398,-75.2313689226,39.98415724000006,-75.23136892299993
1401941.0,no,Trash,Philadelphia City of,7500 Haverford ave (In front of Shoe repair),In Service,39.9775231564,-75.2660202354,39.977523156000075,-75.26602023499998
1401942.0,no,Trash,Philadelphia City of,Se 60th/Market,In Service,39.9618370051,-75.2407497963,39.96183700500006,-75.24074979599999
1401943.0,no,Trash,Philadelphia City of,Nw 17th/Walnut,In Service,39.9499919804,-75.1692093254,39.94999198000005,-75.16920932499994
1401944.0,no,Trash,Philadelphia City of,Sw 52nd Market,In Service,39.9598493416,-75.2250092123,39.95984934200004,-75.22500921199997
1401945.0,yes,Trash,Philadelphia City of,Ne 54th/City Line,In Service,39.997,-75.2351429153,39.99700000000007,-75.23514291499998
1401946.0,yes,Trash,Philadelphia City of,Sw 54th/Berks,In Service,39.9857642276,-75.23196933,39.98576422800005,-75.23196932999997
1401947.0,no,Trash,Philadelphia City of,131 n/3rd (United Incentives),In Service,39.9528940104,-75.1450062923,39.95289401000008,-75.14500629199995
1401948.0,yes,Trash,Philadelphia City of,SE 54th/Berks,In Service,39.985830126,-75.2317283386,39.98583012600005,-75.23172833899997
1401949.0,no,Trash,Philadelphia City of,7564 Haverford (At Rite Aide),In Service,39.9783863244,-75.2674972612,39.97838632400004,-75.26749726099996
1401950.0,no,Trash,Philadelphia City of,City Line/TGIF Resturant/Bus stop,In Service,40.0082,-75.2113,40.008200000000045,-75.21129999999994
1401951.0,no,Trash,Philadelphia City of,Se 5th/Arch,In Service,39.9524219511,-75.148253463,39.952421951000076,-75.14825346299995
1401952.0,no,Trash,Philadelphia City of,Se Everett /Castor Ave.,In Service,40.0417268447,-75.0750305129,40.04172684500003,-75.07503051299994
1401953.0,no,Trash,Philadelphia City of,Se 4th/Arch,In Service,39.9523068082,-75.1467514259,39.95230680800006,-75.14675142599998
1401954.0,yes,Trash,Philadelphia City of,Sw 54th/Montgomery,In Service,39.9840260139,-75.2313448393,39.98402601400005,-75.23134483899997
1401955.0,no,Trash,Philadelphia City of,Nw 68th/Broad,In Service,40.0569203464,-75.1408328882,40.05692034600003,-75.14083288799998
1401956.0,yes,Trash,Philadelphia City of,Sw Kensington/Allegheny,In Service,39.996479452,-75.1136502037,39.996479452000074,-75.11365020399995
1401957.0,no,Trash,Philadelphia City of,Bet Market/Filbert on 13th,In Service,39.9527246734,-75.1612697374,39.952724673000034,-75.16126973699994
1401958.0,no,Trash,Philadelphia City of,120 Chestnut st South side,In Service,39.9482522119,-75.1435053644,39.94825221200006,-75.14350536399996
1401959.0,yes,Trash,Philadelphia City of,Se Hellerman/Castor,In Service,40.0405973266,-75.0762375509,40.04059732700006,-75.07623755099996
1401960.0,no,Trash,Philadelphia City of,Ne 54th/Arlington,In Service,39.9867136862,-75.2320605251,39.98671368600003,-75.23206052499995
1401961.0,no,Trash,Philadelphia City of,Se 18th/Chestnut,In Service,39.9516163554,-75.1702392937,39.951616355000056,-75.17023929399994
1401962.0,yes,Trash,Philadelphia City of,Nw Magee/Castor,In Service,40.0419936714,-75.0750037348,40.04199367100006,-75.07500373499994
1401963.0,yes,Trash,Philadelphia City of,Sw 2nd/Race,In Service,39.9537586213,-75.1430440245,39.95375862100008,-75.14304402399995
1401964.0,no,Trash,Philadelphia City of,Se 63rd/Market,In Service,39.9625729916,-75.2466828426,39.96257299200005,-75.24668284299997
1401965.0,no,Trash,Philadelphia City of,Ne 63rd/City Line,In Service,39.9898890599,-75.2507911951,39.98988906000005,-75.25079119499998
1401966.0,no,Trash,Philadelphia City of,Germantown Ave. and Tioga St,In Service,40.0059850347,-75.1499047037,40.00598503500004,-75.14990470399994
1401967.0,no,Trash,Philadelphia City of,Sw 60th/Market,In Service,39.9618831734,-75.240900135,39.96188317300005,-75.24090013499995
1401968.0,no,Trash,Philadelphia City of,Se Levick/Castor,In Service,40.0393439337,-75.0774697374,40.039343934000044,-75.07746973699994
1401969.0,yes,Trash,Philadelphia City of,Ne 54th/Morse,In Service,39.984728879,-75.2314467632,39.984728879000045,-75.23144676299995
1402156.0,yes,Trash,Philadelphia City of,Se Unruh/Castor,In Service,40.0430950858,-75.0738359213,40.04309508600005,-75.07383592099995
1402157.0,no,Trash,Philadelphia City of,Nw Fanshaw/Castor,In Service,40.042597533,-75.0744222725,40.04259753300005,-75.07442227199994
1402158.0,no,Trash,Philadelphia City of,Ne Magee/Castor,In Service,40.0419780303,-75.0749195337,40.04197803000005,-75.07491953399995
1402159.0,no,Trash,Philadelphia City of,Nw Unruh/Castor,In Service,40.0432669411,-75.0737892712,40.04326694100007,-75.07378927099995
1402160.0,no,Trash,Philadelphia City of,Mid block between Magee/Unruh (99 cent store),In Service,40.0425985637,-75.0742980761,40.04259856400006,-75.07429807599993
1402161.0,no,Trash,Philadelphia City of,Nw Levick/Castor,In Service,40.0395112011,-75.0774381845,40.03951120100004,-75.07743818499995
1402162.0,no,Trash,Philadelphia City of,Nw 66th/Broad/at Dunkin Donuts,In Service,40.0544444105,-75.141433703,40.05444441100008,-75.14143370299996
1402163.0,no,Trash,Philadelphia City of,Se 19th/Passyunk,In Service,39.9239023766,-75.1778780218,39.92390237700005,-75.17787802199996
1402164.0,no,Trash,Philadelphia City of,Nw Hellerman/Castor,In Service,40.0407761466,-75.0762001131,40.04077614700003,-75.07620011299997
1402165.0,yes,Trash,Philadelphia City of,Se 20th/Passyunk,In Service,39.9236490714,-75.1796102764,39.92364907100006,-75.17961027599995
1402166.0,yes,Trash,Philadelphia City of,Se 23rd/Passyunk,In Service,39.9227686753,-75.184121752,39.92276867500004,-75.18412175199995
1402167.0,no,Trash,Philadelphia City of,Nw 19th/Passyunk,In Service,39.9239884501,-75.1780320734,39.923988450000024,-75.17803207299994
1402168.0,no,Trash,Philadelphia City of,Nw Broad St. / Cherry St.(Penn Academy Of Arts),In Service,39.9555257093,-75.1632288138,39.95552570900003,-75.16322881399998
1402169.0,yes,Trash,Philadelphia City of,Nw 23rd/Passyunk,In Service,39.9226226272,-75.1852831485,39.92262262700007,-75.18528314799994
1402170.0,yes,Trash,Philadelphia City of,Sw 66th/Broad,In Service,40.0535377643,-75.1416305569,40.053537764000055,-75.14163055699998
1402171.0,yes,Trash,Philadelphia City of,Se 24th/Passyunk,In Service,39.9224272102,-75.1870507242,39.92242721000008,-75.18705072399996
1402172.0,no,Trash,Philadelphia City of,Nw Broad/Stenton,In Service,40.0476017192,-75.1428796515,40.047601719000056,-75.14287965099999
